title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Personal Accident II,No/Yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to expensive physical therapy for three months. Penelope is unable to afford the recovery program, so she never regains use of her knee. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.474382877,-1.566525221,-1.722775221,-3.363400221,-1.535275221,-2.433712721,-7.515744209,-9.250119209
Public Liability Property Damages,No/Yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.401680946,-1.776680827,-2.315743446,-2.636055946,-1.300118327,-2.221993446,-8.253243446,-9.085274696
Public Liability Property Damages,No/Yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he has just brought his car to a mechanic for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, No, No.,,-4.297340393,-1.724661708,-2.224661827,-2.607474327,-1.349661708,-2.240286827,-8.232474327,-9.214896202
Public Liability Property Damages,No/Yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he knows his car is a month overdue for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.460092068,-1.820428491,-2.359490871,-2.570428371,-1.250115991,-2.203240871,-8.269647598,-9.226678848
Wind Damage,No/Yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake while Tom is working on his roof, but it's a loud and surprising ring from his cell phone that causes him to drop his heavy toolbox and thereby damage the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.715662003,-1.812635899,-2.351698399,-2.507948399,-1.187635899,-2.312635899,-7.894667149,-9.439588547
Wind Damage,No/Yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.192080498,-1.30436039,-1.84342289,-2.85123539,-1.64029789,-2.74186039,-7.97623539,-9.59732914
Wind Damage,No/Yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.30409956,-1.483786941,-1.968161941,-2.64003706,-1.468161941,-2.52284956,-7.93691206,-9.526755333
Storm Damage,No/Yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.462210655,-1.584040284,-2.169977665,-2.732477665,-1.248102784,-2.505915165,-7.794977665,-9.435603142
Storm Damage,No/Yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.231845379,-1.376225471,-1.876225471,-2.946537971,-1.477787971,-2.680912971,-7.743412971,-9.493412971
Storm Damage,No/Yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.390181065,-1.437960386,-1.937960386,-2.977022886,-1.422335386,-2.531710386,-7.871554375,-9.562960625
Hail Damage,No/Yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. 
Considering just how ""hard surface"" would be understood by ordinary speakers of English, is Rick covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.799828529,-1.893578768,-2.495141268,-2.659203768,-1.042016268,-2.151391268,-7.975609779,-9.545922279
Hail Damage,No/Yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles are chipped and some even develop large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.
Considering just how ""hard surface"" would be understood by ordinary speakers of English, is Rick covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-3.930689335,-1.282251835,-1.751001835,-3.172876835,-1.672876835,-2.579126835,-7.790064335,-9.538110733
Hail Damage,No/Yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage. 
Considering just how ""hard surface"" would be understood by ordinary speakers of English, is Rick covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.012024879,-1.324524879,-1.887024879,-2.972962379,-1.535462379,-2.574524879,-7.937806129,-9.681946754
Ground Heave I,No/Yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, several of Blake's friends crowd into his house for a dance party. The many rambunctious dancers cause Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Blake covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.481492043,-1.692429304,-1.958054304,-2.817429304,-1.270554304,-2.176804304,-7.774460793,-8.215867043
Ground Heave I,No/Yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, an earthquake erupts near Blake's house. The force of the earthquake causes Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Blake covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.260238647,-1.353988767,-1.775863767,-3.072738647,-1.478988767,-2.611801147,-7.924301147,-8.475082397
Ground Heave I,No/Yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, two semi trucks collide with one another at high speed outside Blake's house. The impact from the crash causes Blake's house to shake and thereby damages the house's foundation. Blake files a claim with his insurance company for the damage.
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Blake covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.241787434,-1.507412434,-1.671474934,-3.163662434,-1.530849934,-2.296474934,-7.769131184,-8.296474457
Ground Heave II,No/Yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that his roof has partly caved in due to water damage. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Clint covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.493020535,-1.555520415,-2.235208035,-2.586770535,-1.157082915,-2.422708035,-8.266457558,-9.819191933
Ground Heave II,No/Yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that the ground beneath his house has shifted, causing his house's foundation to crack. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Clint covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-3.965021133,-1.105646253,-1.886896253,-3.082208633,-1.660333753,-2.925958633,-8.062677383,-9.545099258
Ground Heave II,No/Yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that a large tree has fallen on his roof, causing significant damage. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Clint covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.733413696,-1.616226315,-2.381851196,-2.694351196,-1.022476315,-2.374038696,-8.428726196,-10.1240387
Trace and Access I,No/Yes,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he accidentally drops his wedding ring down a pipe that leads to the kitchen. In order to access the pipe and retrieve the ring, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, is Justin covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, Yes, Yes.,,-4.249355316,-1.403606653,-1.739544153,-3.341106653,-1.622356653,-2.497356653,-8.145793915,-9.329387665
Trace and Access I,No/Yes,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he notices more extensive damage to a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, is Justin covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.27512598,-1.322000861,-1.665750861,-3.50168848,-1.712625861,-2.62668848,-8.079813004,-9.267313004
Trace and Access I,No/Yes,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he inadvertently punctures a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, is Justin covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.214372635,-1.331560016,-1.644060016,-3.472185135,-1.737810016,-2.620622635,-8.042497635,-9.22023201
Trace and Access II,No/Yes,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the issue is due to the fact that Jett did an extremely poor job installing the piping. Jett files a claim with his insurance company for the damage. 
Considering just how ""accidental"" would be understood by ordinary speakers of English, is Jett covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.89383316,-1.753474355,-1.808161855,-3.519099236,-1.534724355,-2.011286736,-7.788630486,-9.013239861
Trace and Access II,No/Yes,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes froze in a recent winter storm, causing them to abruptly crack. Jett files a claim with his insurance company for the damage. 
Considering just how ""accidental"" would be understood by ordinary speakers of English, is Jett covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.422743797,-1.289931059,-1.571181059,-4.047743797,-2.047743559,-2.649306059,-7.696181297,-9.002821922
Trace and Access II,No/Yes,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. . 
Considering just how ""accidental"" would be understood by ordinary speakers of English, is Jett covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.585820198,-1.443487048,-1.771612048,-3.716924667,-1.724737048,-2.459112167,-7.697393417,-8.896612167
Vehicle Damage I,No/Yes,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key with a friend so that the friend can use the car while she is away. One day, while the car is parked on the street outside her friend's house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage. 
Considering just how ""custody or control"" would be understood by ordinary speakers of English, is Jenny covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.71755743,-1.73318243,-2.45974493,-2.91286993,-1.06911993,-2.28786993,-8.248807907,-9.930448532
Vehicle Damage I,No/Yes,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key in a safe inside her house. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage.
Considering just how ""custody or control"" would be understood by ordinary speakers of English, is Jenny covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, No, No.,,-4.750160217,-1.762985468,-2.286422968,-3.161422968,-1.161422968,-2.091110468,-8.137985229,-9.821578979
Vehicle Damage I,No/Yes,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key with her neighbor for safe keeping. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage. 
Considering just how ""custody or control"" would be understood by ordinary speakers of English, is Jenny covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.611515045,-1.780656099,-2.350968599,-2.804093599,-1.116593599,-2.194718599,-8.104874611,-9.673233986
Vehicle Damage II,No/Yes,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but over the years he has noticed a gradual buildup of rust on his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, is John covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.70030117,-1.978309393,-2.236121893,-2.728309393,-1.150184393,-1.970496893,-7.919715881,-9.425575256
Vehicle Damage II,No/Yes,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but one day he is involved in a minor accident which damages his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, is John covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, No, No.,,-4.768011093,-1.955510855,-2.182073355,-2.846135855,-1.166448355,-1.971135855,-8.002386093,-9.486761093
Vehicle Damage II,No/Yes,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but one day he is involved in a minor accident which knocks his front left wheel out of alignment. He brings his car in to a mechanic to have the wheel re-aligned, but the mechanic tells John that his car will also need substantial repair work because the unaligned wheel has been scraping against the body of the car since the accident. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, is John covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.646376133,-1.982632756,-2.263882637,-2.654507637,-1.177945256,-2.013882637,-7.810757637,-9.092007637
Vehicle Damage III,No/Yes,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, is Steve covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.405853748,-1.547465682,-1.945903182,-3.203715801,-1.484965682,-2.453715801,-7.668559551,-9.393168449
Vehicle Damage III,No/Yes,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, is Steve covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.250511646,-1.383324027,-1.883324027,-3.422386646,-1.625511527,-2.641136646,-7.750511646,-9.447776794
Vehicle Damage III,No/Yes,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, is Steve covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, No, No.,,-4.587097168,-1.626159787,-2.008972168,-3.196472168,-1.430847287,-2.423034668,-7.610534668,-9.247253418
Vehicle Damage IV,No/Yes,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His work laptop, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Chris covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.934242249,-1.895179629,-2.238929749,-2.957679749,-1.106117129,-2.012367249,-7.930335999,-9.393226624
Vehicle Damage IV,No/Yes,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His car stereo system and speakers were damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Chris covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-3.995238304,-1.186108589,-1.701733589,-3.272046089,-1.787671089,-2.811108589,-7.748608589,-9.275952339
Vehicle Damage IV,No/Yes,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His portable Bluetooth speaker, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Chris covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.442306995,-1.40545702,-1.92889452,-3.19451952,-1.43670702,-2.44451952,-7.97576952,-9.424987793
Vehicle Damage V,No/Yes,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that the car seat has been stolen. James files a claim with his insurance company for the loss. 
Considering just how ""damage"" would be understood by ordinary speakers of English, is James covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, Yes, Yes.,,-4.32793808,-1.387403369,-1.871778369,-3.324903488,-1.520215869,-2.496778488,-8.063184738,-9.621778488
Vehicle Damage V,No/Yes,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that another car has crashed into his parked car. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, is James covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.246089935,-1.274750233,-1.837250233,-3.462250233,-1.681000233,-2.688812733,-8.067718506,-9.708343506
Vehicle Damage V,No/Yes,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. James forgets about the car seat and begins to drive away with it still on his car. Shortly thereafter, he gets into an accident. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, is James covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.268641472,-1.378016591,-1.940516591,-3.237391472,-1.526454091,-2.534266472,-8.085047722,-9.672938347
Vehicle Theft I,No/Yes,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her briefcase, which contained her work laptop. Gisele files a claim with her insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Gisele covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.735514641,-1.551687241,-2.176687241,-3.301687241,-1.184499741,-2.286062241,-8.004812241,-9.438405991
Vehicle Theft I,No/Yes,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her car stereo. Gisele files a claim with her insurance company for the loss.
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Gisele covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, Yes, Yes.,,-4.421999454,-1.250124454,-1.703249454,-3.836061954,-1.687624454,-2.523561954,-7.796999454,-9.257936478
Vehicle Theft I,No/Yes,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her wireless Bluetooth headset. Gisele files a police report and a claim with her insurance company for her loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Gisele covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, Yes, Yes.,,-4.391136646,-1.342179656,-1.990617156,-3.365617275,-1.443742156,-2.521867275,-7.791398525,-9.146866798
Vehicle Fire II,No/Yes,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire destroys several hundred dollars in bills that Gene left next to the phone. Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Gene covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, No, No.,,-4.371376514,-1.791395068,-2.228895187,-2.892957687,-1.283582568,-2.221082687,-7.517957687,-8.857801437
