title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Identity Theft II,No/Yes,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network at Jack's office. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how ""connected with occupation"" would be understood by ordinary speakers of English, is Jack covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-5.550668716,-2.424692154,-2.021860123,-4.349496841,-2.121469498,-1.73938942,-6.636606216,-8.648324966
Identity Theft II,No/Yes,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate Jack's home WiFi network. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how ""connected with occupation"" would be understood by ordinary speakers of English, is Jack covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no, no.,,-5.994519234,-2.422253847,-1.976941347,-4.730847359,-2.16151166,-1.772351503,-6.580456734,-8.588269234
Identity Theft II,No/Yes,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network of an upscale restaurant where Jack and his colleagues frequently conduct meetings. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how ""connected with occupation"" would be understood by ordinary speakers of English, is Jack covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no, no.,,-5.586812496,-2.419820309,-2.021382809,-4.354390621,-2.114156246,-1.74892199,-6.578999996,-8.493062973
Loss and Accidental Damage,No/Yes,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to permanently move abroad, but she keeps the deed to her house so that her children can inherit it one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how ""temporarily removed"" would be understood by ordinary speakers of English, is Vivian covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-5.519265175,-2.610085726,-1.973855257,-4.8259058,-2.187234163,-1.835671663,-6.394265175,-8.214577675
Loss and Accidental Damage,No/Yes,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how ""temporarily removed"" would be understood by ordinary speakers of English, is Vivian covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no, no.,,-5.894535542,-2.483402729,-1.90967226,-5.144535542,-2.157230854,-1.889652729,-6.285160542,-8.117191315
Loss and Accidental Damage,No/Yes,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to move abroad, but she keeps the deed to her house because she intends to move back one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how ""temporarily removed"" would be understood by ordinary speakers of English, is Vivian covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no, no.,,-5.486650944,-2.593096256,-1.951494694,-4.840166569,-2.224932194,-1.845537663,-6.357744694,-8.154619217
Goods Carrying Vehicle: Loss or Damage to Vehicle,No/Yes,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter realizes he has lost the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how ""key theft"" would be understood by ordinary speakers of English, is Peter covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, yes, yes.,,-5.112240314,-2.137630939,-1.523373008,-4.758724689,-2.189388752,-1.630306602,-6.573177814,-8.237239838
Goods Carrying Vehicle: Loss or Damage to Vehicle,No/Yes,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter is mugged by an individual who takes the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how ""key theft"" would be understood by ordinary speakers of English, is Peter covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, yes, yes.,,-5.073638916,-2.025787354,-1.459869385,-4.964263916,-2.225006104,-1.708892822,-6.573638916,-8.475982666
Goods Carrying Vehicle: Loss or Damage to Vehicle,No/Yes,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter lends the van to an absent-minded acquaintance, who returns the van but neglects to return the key and does not answer Peter's insistent calls. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how ""key theft"" would be understood by ordinary speakers of English, is Peter covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, yes, yes.,,-4.378671169,-2.111093044,-1.556649804,-4.292733669,-2.231210232,-1.75440371,-6.601327419,-8.550546646
Malicious Acts or Vandalism I,No/Yes,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a garbage truck accidentally topples over in front of Olivia's house, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how ""deliberate"" would be understood by ordinary speakers of English, is Olivia covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-5.923257828,-2.596109629,-1.762125254,-4.645914078,-1.939859629,-1.540933847,-6.599039078,-8.599039078
Malicious Acts or Vandalism I,No/Yes,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of teenagers spread several bags' worth of garbage in front of Olivia's house as a prank, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how ""deliberate"" would be understood by ordinary speakers of English, is Olivia covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no, no.,,-5.888180733,-2.485836744,-1.680172682,-4.677243233,-1.921383619,-1.645016432,-6.540524483,-8.560055733
Malicious Acts or Vandalism I,No/Yes,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of reckless teenagers crash their car into several bags' worth of garbage in front of Olivia's house while driving almost double the speed limit, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how ""deliberate"" would be understood by ordinary speakers of English, is Olivia covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no, no.,,-5.925934792,-2.449372292,-1.680817723,-4.832184792,-1.920075536,-1.655427098,-6.500153542,-8.492341042
Malicious Acts or Vandalism II,No/Yes,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered with drawings made in permanent marker. She reviews her home surveillance footage and sees that it was her children who drew on the wall. She hires professional painters to paint over the drawing. Beth files a claim with her insurance company for the damages. 
Considering just how ""third party"" would be understood by ordinary speakers of English, is Beth covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no," no.

Problem: Context: ""The 2018 Winter Olympics will be held in Pyeongchang, South Korea, from February 9 to 25, 2018. The 2018 Winter Paralympics will be held in Pyeongchang, South Korea,",,-9.700902939,-3.489591837,-1.220060587,-8.731779099,-3.141935587,-0.714201272,-7.118498325,-8.434904099
Malicious Acts or Vandalism II,No/Yes,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that a group of neighborhood teenagers spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. 
Considering just how ""third party"" would be understood by ordinary speakers of English, is Beth covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no," no.

Problem: Context: ""The 2018 Winter Olympics will be held in Pyeongchang, South Korea, from February 9 to 25, 2018. The 2018 Winter Paralympics will be held in Pyeongchang, South Korea, from March ",,-9.567882538,-3.576451778,-0.911412597,-9.287388802,-4.033483028,-0.869420409,-7.467076778,-8.592076302
Malicious Acts or Vandalism II,No/Yes,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that her estranged young adult son spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. 
Considering just how ""third party"" would be understood by ordinary speakers of English, is Beth covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no," no.

Problem: Context: The 2019ï¿½ï¿½ï¿½20 season is the 93rd season in the history of the club and the 2nd consecutive season in the top flight of Spanish football. It covers a period from 1 July 2019 to 30 June 20",,-9.421684265,-3.515434027,-1.024223089,-8.921684265,-3.683402777,-0.825004339,-7.327934265,-8.632621765
Personal Accident I,No/Yes,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. After buying groceries, she injures her wrist when she lifts a heavy grocery bag into her car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how ""traveling in"" would be understood by ordinary speakers of English, is Gwen covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, yes, yes.,,-7.798568726,-2.551548958,-1.494908452,-6.746861458,-2.600377083,-1.559361577,-6.129673958,-8.317173958
Personal Accident I,No/Yes,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. While looking for a parking space, she injures her wrist when her SUV collides with another car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how ""traveling in"" would be understood by ordinary speakers of English, is Gwen covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, yes, yes.,,-7.77127552,-2.527135134,-1.455846071,-6.80643177,-2.597447634,-1.627721071,-6.14236927,-8.30252552
Personal Accident I,No/Yes,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. After she parks the car, she injures her wrist when she opens her driver-side door into an oncoming car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how ""traveling in"" would be understood by ordinary speakers of English, is Gwen covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, yes, yes.,,-7.539256573,-2.509959698,-1.472850204,-6.484569073,-2.506053448,-1.609568954,-6.203319073,-8.250193596
Personal Accident II,No/Yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to daily physical therapy for three months. Penelope commits to the recovery program and completely recovers. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no," no.

The insurance company argues that Penelope's injury is not permanent or total, because she will regain full functionality in her left knee. Penelope argues that the",,-5.601699352,-2.555933475,-1.600611091,-4.997339725,-2.28835535,-1.488794684,-6.88210535,-8.659448624
Personal Accident II,No/Yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will never regain functionality in her left knee, even with daily physical therapy. Penelope undergoes several months of physical therapy, but her knee makes no recovery. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no, no.,,-5.417341232,-2.538110495,-1.561303854,-4.738306046,-2.316430807,-1.50515151,-6.886743546,-8.531274796
Personal Accident II,No/Yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to expensive physical therapy for three months. Penelope is unable to afford the recovery program, so she never regains use of her knee. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no," no.

The insurance company argues that Penelope's injury is not permanent or total, because she can still use her right knee",,-5.541778088,-2.627216339,-1.626239777,-4.834247589,-2.323505402,-1.461200714,-6.685810089,-8.330341339
Public Liability Property Damages,No/Yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-7.18862915,-2.740386963,-1.819488406,-5.57925415,-2.026519775,-1.51626575,-6.43862915,-8.4347229
Public Liability Property Damages,No/Yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he has just brought his car to a mechanic for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no, no.,,-7.339600563,-2.709757805,-1.794718623,-5.76249218,-2.044718742,-1.526652217,-6.44608593,-8.60624218
Public Liability Property Damages,No/Yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he knows his car is a month overdue for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no, no.,,-7.563781738,-2.751281738,-1.776672482,-5.958312988,-2.057922363,-1.511047482,-6.399719238,-8.614562988
Wind Damage,No/Yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake while Tom is working on his roof, but it's a loud and surprising ring from his cell phone that causes him to drop his heavy toolbox and thereby damage the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-5.875007629,-2.473476887,-1.915371418,-4.801601887,-2.382656574,-1.811855793,-6.233242512,-8.303554535
Wind Damage,No/Yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, yes, yes.,,-6.745287418,-2.449388981,-1.614428043,-5.913256168,-2.624193668,-1.737474918,-6.049974918,-8.178880692
Wind Damage,No/Yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, yes, yes.,,-6.450380325,-2.4406147,-1.657899737,-5.653505325,-2.568544388,-1.762880206,-6.102724075,-8.165224075
Storm Damage,No/Yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, yes, yes.,,-5.63738966,-2.56707716,-1.606383801,-5.061217785,-2.593444347,-1.764342785,-6.38738966,-8.844421387
Storm Damage,No/Yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, yes, yes.,,-5.835722923,-2.572713852,-1.455770373,-5.508260727,-2.794393539,-1.829061389,-6.363729477,-8.891073227
Storm Damage,No/Yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, yes, yes.,,-5.947701931,-2.544613361,-1.435238361,-5.497738361,-2.778988361,-1.831234455,-6.302425861,-8.872737885
Hail Damage,No/Yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. 
Considering just how ""hard surface"" would be understood by ordinary speakers of English, is Rick covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-7.344492912,-2.535899162,-1.666758657,-5.774180412,-2.457774162,-1.631602407,-6.250742912,-8.696055412
Hail Damage,No/Yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles are chipped and some even develop large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.
Considering just how ""hard surface"" would be understood by ordinary speakers of English, is Rick covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no," no. The roof is not a hard surface, and the damage is not to a hard surface. The roof is a soft surface, and the damage is to a soft surface. The roof is not a hard surface, and the damage is not to a hard surface. The roof is not a hard surface, and the",,-5.289805889,-2.441173077,-1.635264754,-4.328868389,-2.386485577,-1.561046004,-6.594493389,-8.340586662
Hail Damage,No/Yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage. 
Considering just how ""hard surface"" would be understood by ordinary speakers of English, is Rick covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, yes, yes.,,-6.751897812,-2.40814805,-1.696233988,-5.478460312,-2.2948668,-1.706976175,-6.474554062,-8.552679062
Ground Heave I,No/Yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, several of Blake's friends crowd into his house for a dance party. The many rambunctious dancers cause Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Blake covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-5.829600334,-2.775889635,-2.107432604,-4.384287834,-2.099620104,-1.687022448,-6.544444084,-8.532725334
Ground Heave I,No/Yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, an earthquake erupts near Blake's house. The force of the earthquake causes Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Blake covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, no, no.,,-6.226799488,-2.559807301,-1.923088551,-5.144768238,-2.233635426,-1.767815113,-6.547111988,-8.242424011
Ground Heave I,No/Yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, two semi trucks collide with one another at high speed outside Blake's house. The impact from the crash causes Blake's house to shake and thereby damages the house's foundation. Blake files a claim with his insurance company for the damage.
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Blake covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no, no.,,-5.088882923,-2.592789173,-1.841080189,-4.307632923,-2.172867298,-1.586319447,-6.958023548,-8.270523071
Ground Heave II,No/Yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that his roof has partly caved in due to water damage. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Clint covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no," no.
Solution: no",,-6.570765972,-2.632475376,-1.897123814,-5.454741001,-2.291655064,-1.760405064,-6.724272251,-8.626615524
Ground Heave II,No/Yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that the ground beneath his house has shifted, causing his house's foundation to crack. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Clint covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, yes, yes.,,-6.649868011,-2.526129246,-1.639410496,-5.823004246,-2.516363621,-1.775152683,-6.717535496,-8.764410019
Ground Heave II,No/Yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that a large tree has fallen on his roof, causing significant damage. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, is Clint covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",controversial, no," no.
Solution: no",,-6.915786743,-2.671646118,-1.831802487,-5.669692993,-2.269302368,-1.613052487,-6.650161743,-8.615005493
Trace and Access I,No/Yes,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he accidentally drops his wedding ring down a pipe that leads to the kitchen. In order to access the pipe and retrieve the ring, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, is Justin covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_uncovered, no, no.,,-7.260458469,-2.791708469,-1.575888038,-6.295614719,-2.623739719,-1.4987396,-6.330770969,-8.596395493
Trace and Access I,No/Yes,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he notices more extensive damage to a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, is Justin covered by the insuranceï¿½ï¿½ï¿½no or yes? Final answ",unambiguous_covered, yes, yes.,,-7.18800354,-2.828628778,-1.503433466,-6.33644104,-2.744644403,-1.553238153,-6.28565979,-8.50050354
