title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
House Removal II,Negation,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors.""
Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill -- who owns a moving company -- to store some of her belongings in his personal office. A couple days before she is set to move in, Bill's office floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.
Considering just how ""professional movers"" would be understood by ordinary speakers of English, is Harper not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The insurance policy in question is a standard homeowners policy, which is a type of insurance that covers damage to a home and its contents. The policy covers damage to the home and its contents from a variety of sources, including fire, theft,",,-4.11602354,-1.81914866,-1.24102366,-5.17852354,-3.08477354,-2.75664854,-6.88946104,-8.397274017
Identity Theft I,Negation,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business.""
Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate the computer network at Jason's car dealership. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. 
Considering just how ""connected with business"" would be understood by ordinary speakers of English, is Jason not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The insurance policy excludes ""identity theft connected with the policyholder's business."" But Jason's identity theft is not ""connected with his business."" Jason's business is selling cars. The hackers stole Jason's identity to commit fraud. Jason's business was not involved in the fraud. 
The insurance policy excludes """,,-3.93307066,-1.78016746,-1.53016746,-3.93641758,-2.24891758,-2.15516758,-6.75673008,-7.59266758
Identity Theft I,Negation,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business.""
Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. 
Considering just how ""connected with business"" would be understood by ordinary speakers of English, is Jason not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes. 
The insurance policy excludes ""identity theft connected with the policyholder's business."" But Jason's identity theft is not ""connected with his business."" Jason's business is selling cars. The hackers stole Jason's identity to commit fraud. Jason's business is not the fraud. 
The insurance policy excludes ""identity theft",,-3.861052036,-1.743864417,-1.462614417,-4.064177036,-2.400114536,-2.259489536,-6.720427036,-7.493864536
Identity Theft I,Negation,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business.""
Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's work laptop via his home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. 
Considering just how ""connected with business"" would be understood by ordinary speakers of English, is Jason not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes. 
The insurance policy excludes ""identity theft connected with the policyholder's business."" But Jason's business is selling cars, not identity theft. Jason's business is not ""connected with"" identity theft. 
The insurance policy excludes ""identity theft connected with the policyholder's business."" But Jason's business is selling",,-3.897559643,-1.780372024,-1.436622024,-4.124122143,-2.420997143,-2.264747143,-6.756934643,-7.522559643
Identity Theft II,Negation,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network at Jack's office. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how ""connected with occupation"" would be understood by ordinary speakers of English, is Jack not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The exclusion for ""identity theft connected with the policyholder's occupation"" is not a ""general exclusion"" that applies to all claims. Rather, it is a ""specific exclusion"" that applies only to claims for ""identity theft"" that are ""connected with the policyholder's occupation."" 
The exclusion is",,-3.584176779,-1.701364279,-1.466989279,-3.990426779,-2.404489279,-2.404489279,-6.537302017,-7.834177017
Identity Theft II,Negation,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate Jack's home WiFi network. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how ""connected with occupation"" would be understood by ordinary speakers of English, is Jack not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes. 
The exclusion for ""identity theft connected with the policyholder's occupation"" is not a ""general exclusion"" that applies to all claims. Rather, it is a ""specific exclusion"" that applies only to claims for ""identity theft"" that are ""connected with the policyholder's occupation."" 
The exclusion is",,-3.482879162,-1.639129281,-1.373504281,-4.193816662,-2.654754162,-2.607879162,-6.451629162,-7.670379162
Identity Theft II,Negation,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network of an upscale restaurant where Jack and his colleagues frequently conduct meetings. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how ""connected with occupation"" would be understood by ordinary speakers of English, is Jack not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes. 
The exclusion for ""identity theft connected with the policyholder's occupation"" is not a ""catch-all"" exclusion. It is a specific exclusion. It excludes only ""identity theft connected with the policyholder's occupation."" It does not exclude ""identity theft connected with the policyholder's occupation and other things.""",,-3.61273241,-1.690392494,-1.471642494,-4.049767494,-2.424767494,-2.471642494,-6.518517494,-7.791954994
Loss and Accidental Damage,Negation,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to permanently move abroad, but she keeps the deed to her house so that her children can inherit it one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how ""temporarily removed"" would be understood by ordinary speakers of English, is Vivian not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The insurance policy is a contract between the insurance company and the insured. The contract is governed by the law of the state where the insured lives. In this case, the law of the state of New York governs the contract. 
The insurance policy is a contract between the insurance company and the insured.",,-3.959688663,-1.850345254,-1.584720254,-4.201907635,-2.475345135,-2.584720135,-6.530032635,-7.303470135
Loss and Accidental Damage,Negation,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how ""temporarily removed"" would be understood by ordinary speakers of English, is Vivian not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes. 
The insurance policy is a contract, and the contract is governed by the law of the state where the policy was issued. In this case, the policy was issued in California, and California law governs the contract. 
California law provides that a contract is ""void"" if it is ""against the policy",,-3.848649263,-1.856461763,-1.590836763,-4.137711525,-2.559586763,-2.653336763,-6.450211525,-7.168961525
Loss and Accidental Damage,Negation,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to move abroad, but she keeps the deed to her house because she intends to move back one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how ""temporarily removed"" would be understood by ordinary speakers of English, is Vivian not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes. 
The insurance policy is a contract, and the contract is governed by the law of the state where the policy was issued. In this case, the policy was issued in California, so California law applies. 
California law provides that a contract is ""void"" if it is ""made without consideration."" The law",,-3.986654282,-1.853841662,-1.619466662,-4.181966782,-2.416341782,-2.556966782,-6.541341782,-7.416341782
Goods Carrying Vehicle: Loss or Damage to Vehicle,Negation,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter realizes he has lost the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how ""key theft"" would be understood by ordinary speakers of English, is Peter not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes.
The insurance policy is written in a way that is not clear to Peter. The policy is written in a way that is not clear to Peter. The policy is written in a way that is not clear to Peter. The policy is written in a way that is not clear to Peter.
The insurance policy is written",,-3.535424471,-1.697754741,-1.244629741,-4.67431736,-2.93212986,-2.77587986,-6.74462986,-7.86962986
Goods Carrying Vehicle: Loss or Damage to Vehicle,Negation,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter is mugged by an individual who takes the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how ""key theft"" would be understood by ordinary speakers of English, is Peter not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The insurance policy is written in a way that is not clear to Peter. The policy is written in a way that is not clear to Peter. The policy is written in a way that is not clear to Peter. The policy is written in a way that is not clear to Peter.
The insurance policy is written",,-3.610192299,-1.766442299,-1.188317299,-4.727379799,-3.000817299,-2.703942299,-6.797692299,-7.891442299
Goods Carrying Vehicle: Loss or Damage to Vehicle,Negation,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter lends the van to an absent-minded acquaintance, who returns the van but neglects to return the key and does not answer Peter's insistent calls. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how ""key theft"" would be understood by ordinary speakers of English, is Peter not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The insurance policy is a contract, and the contract is interpreted according to the rules of contract law. The insurance company is not required to pay for the key replacement, but the insurance company is required to pay for the loss of the van. The insurance company is not required to pay for the loss of the van",,-3.789438248,-1.735157251,-1.203907251,-4.891407013,-2.938282251,-2.672657251,-6.852344513,-8.172657013
Malicious Acts or Vandalism I,Negation,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a garbage truck accidentally topples over in front of Olivia's house, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how ""deliberate"" would be understood by ordinary speakers of English, is Olivia not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes.
The insurance company's policy is ambiguous, and the ambiguity is resolved in favor of Olivia. The insurance company's policy is ambiguous because it does not specify whether ""deliberate"" means ""deliberate"" in the sense of ""intentional"" or ""deliberate"" in the sense of """,,-3.74082613,-1.904888511,-1.592388511,-4.39707613,-2.85801363,-2.82676363,-6.60801363,-7.23301363
Malicious Acts or Vandalism I,Negation,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of teenagers spread several bags' worth of garbage in front of Olivia's house as a prank, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how ""deliberate"" would be understood by ordinary speakers of English, is Olivia not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The insurance company's policy is ambiguous, and the ambiguity is resolved in favor of Olivia. The insurance company's policy is ambiguous because it does not specify whether ""deliberate"" means ""deliberate"" in the sense of ""intentional"" or ""deliberate"" in the sense of """,,-3.705228329,-1.806790948,-1.541165948,-4.502103329,-2.869290829,-2.822415829,-6.588040829,-7.267728329
Malicious Acts or Vandalism I,Negation,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of reckless teenagers crash their car into several bags' worth of garbage in front of Olivia's house while driving almost double the speed limit, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how ""deliberate"" would be understood by ordinary speakers of English, is Olivia not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The insurance company's policy is ambiguous, and the ambiguity is resolved in favor of Olivia. The insurance company's policy is ambiguous because it does not specify whether ""Malicious Acts or Vandalism"" includes ""reckless driving."" The ambiguity is resolved in favor of Olivia because the insurance company's policy is written",,-3.658235788,-1.923887253,-1.595762253,-4.470762253,-2.931699753,-2.845762253,-6.627012253,-7.353574753
Malicious Acts or Vandalism II,Negation,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered with drawings made in permanent marker. She reviews her home surveillance footage and sees that it was her children who drew on the wall. She hires professional painters to paint over the drawing. Beth files a claim with her insurance company for the damages. 
Considering just how ""third party"" would be understood by ordinary speakers of English, is Beth not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. The insurance company is not required to pay for the damages because the vandalism was not committed by an ""adverse third party."" The vandalism was committed by Beth's own children, who are not considered ""adverse third parties."" 
The insurance company is not required to pay",,-3.590713024,-1.776676774,-1.620426774,-4.315739155,-2.768864155,-2.784489155,-6.581364155,-6.690739155
Malicious Acts or Vandalism II,Negation,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that a group of neighborhood teenagers spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. 
Considering just how ""third party"" would be understood by ordinary speakers of English, is Beth not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes. 
The insurance company's policy is written in a way that covers the costs of repairing deliberate damage to the policyholder's property made by an adverse third party. The policyholder's property is the house, and the adverse third party is the group of teenagers. The costs of repairing the",,-3.497495651,-1.711965561,-1.508840561,-4.461965561,-2.907278061,-2.805715561,-6.641653061,-6.751028061
Malicious Acts or Vandalism II,Negation,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that her estranged young adult son spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. 
Considering just how ""third party"" would be understood by ordinary speakers of English, is Beth not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes. 
The reason is that the term ""third party"" is not used in the same way in the insurance policy as it is in ordinary English. In the insurance policy, ""third party"" means ""anyone other than the insured."" In ordinary English, ""third party"" means",,-3.566030741,-1.769783497,-1.582283497,-4.480720997,-2.918220997,-2.863533497,-6.621345997,-6.722908497
Personal Accident I,Negation,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. After buying groceries, she injures her wrist when she lifts a heavy grocery bag into her car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how ""traveling in"" would be understood by ordinary speakers of English, is Gwen not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The phrase ""traveling in"" is a common phrase in insurance policies. It is used to describe the location of the insured when the accident occurs. In this case, Gwen was driving her car when she injured her wrist. Therefore, she was ""traveling in"" her car at the time of the",,-3.704767466,-1.829304099,-1.626179099,-4.243366718,-2.727741718,-2.774616718,-6.524616718,-7.618366718
Personal Accident I,Negation,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. While looking for a parking space, she injures her wrist when her SUV collides with another car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how ""traveling in"" would be understood by ordinary speakers of English, is Gwen not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-3.584545612,-1.732982993,-1.561107993,-4.295483112,-2.787670612,-2.865795612,-6.428295612,-7.553295612
Personal Accident I,Negation,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. After she parks the car, she injures her wrist when she opens her driver-side door into an oncoming car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how ""traveling in"" would be understood by ordinary speakers of English, is Gwen not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes. 
The phrase ""traveling in"" is a common phrase in the insurance industry. It is used to describe the act of driving a car. The phrase is often used in conjunction with other phrases, such as ""while driving,"" ""while traveling,"" or ""while operating."" 
The phrase ""traveling in",,-3.723177433,-1.82573688,-1.60698688,-4.3647995,-2.7866745,-2.8335495,-6.403862,-7.356987
Personal Accident II,Negation,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to daily physical therapy for three months. Penelope commits to the recovery program and completely recovers. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes.
The insurance company's policy is ambiguous, but the ambiguity is not in the words ""permanent or total loss."" Rather, the ambiguity is in the",,-3.862303257,-1.927542567,-1.380667567,-4.966605186,-2.943167686,-2.708792686,-6.482230186,-7.411917686
Personal Accident II,Negation,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will never regain functionality in her left knee, even with daily physical therapy. Penelope undergoes several months of physical therapy, but her knee makes no recovery. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The insurance company's policy is ambiguous, but the ambiguity is not in the words ""permanent or total loss."" Rather, the ambiguity is in",,-3.918321133,-1.888068438,-1.309943438,-5.028693199,-2.934943438,-2.669318438,-6.583380699,-7.661505699
Personal Accident II,Negation,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to expensive physical therapy for three months. Penelope is unable to afford the recovery program, so she never regains use of her knee. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how ""permanent or total loss"" would be understood by ordinary speakers of English, is Penelope not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The insurance company's policy is ambiguous, but the ambiguity is not in the words ""permanent or total loss",,-3.906601906,-1.914483547,-1.367608547,-5.031671047,-2.953546047,-2.695733547,-6.453546047,-7.398858547
Public Liability Property Damages,Negation,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The insurance policy is a contract, and the insurance company is bound by the terms of the",,-3.441485405,-1.808673024,-1.589923024,-3.886797905,-2.738360405,-2.871172905,-5.855547905,-7.175860405
Public Liability Property Damages,Negation,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he has just brought his car to a mechanic for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes. 
The insurance policy is a contract, and the insurance company is bound by the terms of the contract. The insurance company is not bound by",,-3.402386189,-1.749866009,-1.499866009,-3.913928509,-2.773303509,-2.906116009,-5.827991009,-7.163928509
Public Liability Property Damages,Negation,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he knows his car is a month overdue for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how ""reasonable steps"" would be understood by ordinary speakers of English, is Dave not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes. 
The insurance policy is a contract, and the insurance company is bound by the terms of the contract. The insurance company is not bound by the",,-3.39197278,-1.78259778,-1.56384778,-3.82166028,-2.74353528,-2.88416028,-5.774785042,-7.102910042
Wind Damage,Negation,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake while Tom is working on his roof, but it's a loud and surprising ring from his cell phone that causes him to drop his heavy toolbox and thereby damage the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The reason is that the insurance policy is written in the language of the law, which is a language of ""causation"" and ""proximate cause."" 
The insurance policy is written in the language of the law, which is a language of ""causation"" and ""proximate cause.""",,-3.688968897,-1.948811769,-1.464436769,-3.808186769,-2.542561769,-2.526936769,-6.112874031,-6.784749031
Wind Damage,Negation,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The answer is yes because the insurance policy is written in the language of ordinary speakers of English. The policy is written in the language of ordinary speakers of English because the insurance company is a business that sells insurance to ordinary speakers of English. The insurance company is a business that sells insurance to ordinary speakers of English because",,-3.703286886,-1.945559502,-1.320559502,-3.867434502,-2.687747002,-2.492434502,-6.140872002,-6.773684502
Wind Damage,Negation,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how ""causative ""from"""" would be understood by ordinary speakers of English, is Tom not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The answer is yes because the wind damage is caused by the wind, not by the waves. The waves are a consequence of the wind, not a cause.",,-3.627407551,-1.9155761,-1.3062011,-3.853075981,-2.649950981,-2.446825981,-6.165575981,-6.774950981
Storm Damage,Negation,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes. 
The insurance policy is a contract, and the contract is a promise to pay money in exchange for a promise to do something. The promise to pay money is the ""consideration"" for the promise to do something. 
The promise to do something is the ""consideration"" for the promise to pay money",,-3.972495556,-1.921823382,-1.531198382,-4.414011002,-2.695261002,-2.749948502,-6.421823502,-7.210886002
Storm Damage,Negation,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, is Cam not covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes. 
The reason is that the insurance policy is written in a way that makes it clear that the insurance company is not going to deny coverage for damage caused by a storm. The policy says that the insurance company will cover damage caused by a storm. 
The policy is written in a way that makes it clear that",,-3.947338581,-1.930903792,-1.462153792,-4.532466412,-2.813716412,-2.790278912,-6.665278912,-7.618403912
